,IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
12122,160167742,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,02/18/2016 12:00:00 AM,12:45,NORTHERN,NONE,0 Block of GROVE ST,-122.417448582701,37.7786438096934,"(37.7786438096934, -122.417448582701)",16016774228150
12123,160167758,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,02/25/2016 12:00:00 AM,19:00,RICHMOND,NONE,3700 Block of BALBOA ST,-122.498926471415,37.7755869804931,"(37.7755869804931, -122.498926471415)",16016775806303
12124,160167805,WARRANTS,WARRANT ARREST,Thursday,02/25/2016 12:00:00 AM,22:40,BAYVIEW,"ARREST, BOOKED",1500 Block of JENNINGS ST,-122.385519174196,37.7304407091061,"(37.7304407091061, -122.385519174196)",16016780563010
12125,160271622,NON-CRIMINAL,FOUND PROPERTY,Tuesday,03/29/2016 12:00:00 AM,17:55,TARAVAL,UNFOUNDED,2300 Block of NORIEGA ST,-122.488807893358,37.7537519445835,"(37.7537519445835, -122.488807893358)",16027162272000
12126,160271638,NON-CRIMINAL,FOUND PROPERTY,Saturday,04/02/2016 12:00:00 AM,12:34,INGLESIDE,NONE,1200 Block of ALEMANY BL,-122.432385162578,37.7303399205254,"(37.7303399205254, -122.432385162578)",16027163872000
12127,160271644,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Saturday,04/02/2016 12:00:00 AM,12:32,TARAVAL,NONE,100 Block of VIDAL DR,-122.484903847655,37.7205665781933,"(37.7205665781933, -122.484903847655)",16027164461030
12128,160336442,NON-CRIMINAL,"AIDED CASE, INJURED PERSON",Sunday,04/24/2016 12:00:00 AM,14:29,BAYVIEW,NONE,400 Block of BAY SHORE BL,-122.406844256277,37.7394012528109,"(37.7394012528109, -122.406844256277)",16033644264015
12129,160336458,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,04/24/2016 12:00:00 AM,13:30,TARAVAL,NONE,900 Block of CAPITOL AV,-122.459262077122,37.7191438534405,"(37.7191438534405, -122.459262077122)",16033645806243
12130,160167946,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,02/25/2016 12:00:00 AM,23:00,INGLESIDE,NONE,2200 Block of BAY SHORE BL,-122.402961324239,37.7121195039057,"(37.7121195039057, -122.402961324239)",16016794628160
12131,160167952,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Thursday,02/25/2016 12:00:00 AM,16:25,SOUTHERN,NONE,700 Block of MARKET ST,-122.403919148357,37.7871160984672,"(37.7871160984672, -122.403919148357)",16016795205153
12132,160167968,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Sunday,02/21/2016 12:00:00 AM,04:14,NORTHERN,NONE,1900 Block of BROADWAY ST,-122.429171628804,37.7949440305235,"(37.7949440305235, -122.429171628804)",16016796805011
12133,160167974,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,02/22/2016 12:00:00 AM,20:00,MISSION,NONE,2900 Block of FOLSOM ST,-122.413777740935,37.7500922132283,"(37.7500922132283, -122.413777740935)",16016797464070
12134,160167980,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Friday,02/26/2016 12:00:00 AM,06:00,TENDERLOIN,NONE,JONES ST / EDDY ST,-122.412597377187,37.7839320277273,"(37.7839320277273, -122.412597377187)",16016798028100
12135,160336492,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,04/22/2016 12:00:00 AM,18:50,RICHMOND,NONE,800 Block of LA PLAYA ST,-122.509895418239,37.7723131976814,"(37.7723131976814, -122.509895418239)",16033649206243
12136,160336505,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,04/24/2016 12:00:00 AM,14:19,CENTRAL,NONE,100 Block of GEARY ST,-122.405819515169,37.7876106365854,"(37.7876106365854, -122.405819515169)",16033650506363
12137,160336577,VEHICLE THEFT,STOLEN TRUCK,Saturday,04/23/2016 12:00:00 AM,14:00,SOUTHERN,NONE,BERNICE ST / 12TH ST,-122.413752851963,37.7703462824632,"(37.7703462824632, -122.413752851963)",16033657707025
12138,160336583,BURGLARY,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",Saturday,04/23/2016 12:00:00 AM,23:30,RICHMOND,NONE,0 Block of PARKER AV,-122.454627027921,37.7851399842228,"(37.7851399842228, -122.454627027921)",16033658305012
12139,160383631,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,05/10/2016 12:00:00 AM,16:00,NORTHERN,NONE,OAK ST / GOUGH ST,-122.42260112019,37.7750203945871,"(37.7750203945871, -122.42260112019)",16038363106241
12140,160271810,MISSING PERSON,MISSING ADULT,Saturday,04/02/2016 12:00:00 AM,09:00,BAYVIEW,NONE,1700 Block of NEWCOMB AV,-122.392643753605,37.7367848800513,"(37.7367848800513, -122.392643753605)",16027181074000
12141,160271854,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,04/02/2016 12:00:00 AM,09:50,SOUTHERN,NONE,HOWARD ST / SPEAR ST,-122.392527678393,37.7913099145039,"(37.7913099145039, -122.392527678393)",16027185428160
12142,160332246,NON-CRIMINAL,LOST PROPERTY,Friday,04/22/2016 12:00:00 AM,22:00,MISSION,NONE,MISSION ST / 17TH ST,-122.419515708406,37.7634292328496,"(37.7634292328496, -122.419515708406)",16033224671000
12143,160332252,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,04/22/2016 12:00:00 AM,14:30,INGLESIDE,NONE,3300 Block of MISSION ST,-122.421264331104,37.743584765874,"(37.743584765874, -122.421264331104)",16033225206154
12144,160336602,WARRANTS,WARRANT ARREST,Sunday,04/24/2016 12:00:00 AM,13:30,TENDERLOIN,"ARREST, BOOKED",100 Block of OFARRELL ST,-122.407244087032,37.7865647607685,"(37.7865647607685, -122.407244087032)",16033660263010
12145,160336624,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,04/24/2016 12:00:00 AM,15:00,MISSION,"ARREST, BOOKED",600 Block of CHURCH ST,-122.428309267889,37.7600871873775,"(37.7600871873775, -122.428309267889)",16033662407021
12146,160336624,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Sunday,04/24/2016 12:00:00 AM,15:00,MISSION,"ARREST, BOOKED",600 Block of CHURCH ST,-122.428309267889,37.7600871873775,"(37.7600871873775, -122.428309267889)",16033662411012
12147,160336624,OTHER OFFENSES,RESISTING ARREST,Sunday,04/24/2016 12:00:00 AM,15:00,MISSION,"ARREST, BOOKED",600 Block of CHURCH ST,-122.428309267889,37.7600871873775,"(37.7600871873775, -122.428309267889)",16033662427170
12148,160336696,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Sunday,04/24/2016 12:00:00 AM,00:30,SOUTHERN,NONE,300 Block of 11TH ST,-122.413189430011,37.7712736913576,"(37.7712736913576, -122.413189430011)",16033669606113
12149,160336709,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,04/24/2016 12:00:00 AM,16:10,BAYVIEW,"ARREST, BOOKED",INDIANA ST / MARIPOSA ST,-122.391783602498,37.7641412995478,"(37.7641412995478, -122.391783602498)",16033670965015
12150,160336737,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,04/24/2016 12:00:00 AM,16:36,MISSION,"ARREST, BOOKED",MISSION ST / 21ST ST,-122.418904204517,37.7570361132269,"(37.7570361132269, -122.418904204517)",16033673765016
12151,160996660,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Sunday,12/04/2016 12:00:00 AM,22:00,INGLESIDE,NONE,BEMIS ST / MATEO ST,-122.430072325114,37.737449396108,"(37.737449396108, -122.430072325114)",16099666071010
12152,160272006,OTHER OFFENSES,PROBATION VIOLATION,Saturday,04/02/2016 12:00:00 AM,15:02,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",16027200626170
12153,160272006,OTHER OFFENSES,RESISTING ARREST,Saturday,04/02/2016 12:00:00 AM,15:02,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",16027200627170
12154,160332644,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Saturday,04/23/2016 12:00:00 AM,02:52,CENTRAL,NONE,2800 Block of LEAVENWORTH ST,-122.418930302924,37.8073502516323,"(37.8073502516323, -122.418930302924)",16033264428100
12155,160332650,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Saturday,04/23/2016 12:00:00 AM,02:25,TARAVAL,"ARREST, BOOKED",1800 Block of OCEAN AV,-122.461683159559,37.7251897236748,"(37.7251897236748, -122.461683159559)",16033265005051
12156,160337020,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Sunday,04/24/2016 12:00:00 AM,17:45,PARK,"ARREST, BOOKED",KEZAR DR / JOHNFKENNEDY DR,-122.455290394663,37.7709281906269,"(37.7709281906269, -122.455290394663)",16033702003012
12157,160337020,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,04/24/2016 12:00:00 AM,17:45,PARK,"ARREST, BOOKED",KEZAR DR / JOHNFKENNEDY DR,-122.455290394663,37.7709281906269,"(37.7709281906269, -122.455290394663)",16033702062050
12158,160337020,WARRANTS,WARRANT ARREST,Sunday,04/24/2016 12:00:00 AM,17:45,PARK,"ARREST, BOOKED",KEZAR DR / JOHNFKENNEDY DR,-122.455290394663,37.7709281906269,"(37.7709281906269, -122.455290394663)",16033702063010
12159,160337058,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,04/24/2016 12:00:00 AM,17:10,SOUTHERN,NONE,700 Block of MISSION ST,-122.403070000847,37.7852686309087,"(37.7852686309087, -122.403070000847)",16033705806302
12160,160337058,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Sunday,04/24/2016 12:00:00 AM,17:10,SOUTHERN,NONE,700 Block of MISSION ST,-122.403070000847,37.7852686309087,"(37.7852686309087, -122.403070000847)",16033705809250
12161,160168110,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,02/26/2016 12:00:00 AM,08:00,NORTHERN,NONE,1400 Block of FILLMORE ST,-122.432680942926,37.782821449014,"(37.782821449014, -122.432680942926)",16016811006244
12162,160168126,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,02/26/2016 12:00:00 AM,11:35,BAYVIEW,NONE,100 Block of BRIDGEVIEW DR,-122.394489811833,37.7347973986896,"(37.7347973986896, -122.394489811833)",16016812664020
12163,160272147,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,04/02/2016 12:00:00 AM,14:56,TENDERLOIN,NONE,200 Block of POWELL ST,-122.408201657254,37.7868849113107,"(37.7868849113107, -122.408201657254)",16027214706154
12164,160272147,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Saturday,04/02/2016 12:00:00 AM,14:56,TENDERLOIN,NONE,200 Block of POWELL ST,-122.408201657254,37.7868849113107,"(37.7868849113107, -122.408201657254)",16027214709250
12165,160332804,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Wednesday,04/20/2016 12:00:00 AM,06:28,SOUTHERN,"ARREST, BOOKED",0 Block of 9TH ST,-122.414953043045,37.7765019124574,"(37.7765019124574, -122.414953043045)",16033280430200
12166,160337127,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,02/13/2016 12:00:00 AM,00:30,RICHMOND,NONE,700 Block of 7TH AV,-122.464944716156,37.774384171507,"(37.774384171507, -122.464944716156)",16033712709320
12167,160337127,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Saturday,02/13/2016 12:00:00 AM,00:30,RICHMOND,NONE,700 Block of 7TH AV,-122.464944716156,37.774384171507,"(37.774384171507, -122.464944716156)",16033712727090
12168,160337133,OTHER OFFENSES,FAILURE TO REGISTER AS SEX OFFENDER,Sunday,04/24/2016 12:00:00 AM,18:20,TENDERLOIN,"ARREST, BOOKED",JONES ST / EDDY ST,-122.412597377187,37.7839320277273,"(37.7839320277273, -122.412597377187)",16033713314020
12169,160337149,NON-CRIMINAL,FOUND PROPERTY,Sunday,04/24/2016 12:00:00 AM,17:15,CENTRAL,NONE,KEARNY ST / VALLEJO ST,-122.405649175858,37.7989684420919,"(37.7989684420919, -122.405649175858)",16033714972000
12170,160337155,ASSAULT,BATTERY,Saturday,04/23/2016 12:00:00 AM,10:30,MISSION,NONE,3200 Block of 22ND ST,-122.419297189961,37.7553465863701,"(37.7553465863701, -122.419297189961)",16033715504134
12171,160337199,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,04/24/2016 12:00:00 AM,16:30,MISSION,NONE,17TH ST / DOLORES ST,-122.426228446916,37.7630312947078,"(37.7630312947078, -122.426228446916)",16033719906243
12172,160337309,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Sunday,04/24/2016 12:00:00 AM,19:30,CENTRAL,"ARREST, BOOKED",NORTHPOINT ST / STOCKTON ST,-122.410500605559,37.8069630725944,"(37.8069630725944, -122.410500605559)",16033730911012
12173,160337315,NON-CRIMINAL,"DEATH REPORT, NATURAL CAUSES",Sunday,04/24/2016 12:00:00 AM,19:04,RICHMOND,NONE,600 Block of 28TH AV,-122.487804984741,37.7770667407443,"(37.7770667407443, -122.487804984741)",16033731561040
12174,160337321,SECONDARY CODES,DOMESTIC VIOLENCE,Sunday,04/24/2016 12:00:00 AM,20:00,INGLESIDE,"ARREST, BOOKED",200 Block of OCEAN AV,-122.441835790127,37.7233366233043,"(37.7233366233043, -122.441835790127)",16033732115200
12175,160337321,ASSAULT,THREATS AGAINST LIFE,Sunday,04/24/2016 12:00:00 AM,20:00,INGLESIDE,"ARREST, BOOKED",200 Block of OCEAN AV,-122.441835790127,37.7233366233043,"(37.7233366233043, -122.441835790127)",16033732119057
12176,160337337,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Sunday,04/24/2016 12:00:00 AM,13:59,INGLESIDE,"ARREST, BOOKED",4700 Block of MISSION ST,-122.436867932617,37.7220486455317,"(37.7220486455317, -122.436867932617)",16033733704012
12177,160337337,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Sunday,04/24/2016 12:00:00 AM,13:59,INGLESIDE,"ARREST, BOOKED",4700 Block of MISSION ST,-122.436867932617,37.7220486455317,"(37.7220486455317, -122.436867932617)",16033733712030
12178,160997997,WEAPON LAWS,DISCHARGE FIREARM WITHIN CITY LIMITS,Thursday,12/08/2016 12:00:00 AM,23:50,INGLESIDE,"ARREST, BOOKED",5100 Block of MISSION ST,-122.441352016549,37.716127093001,"(37.716127093001, -122.441352016549)",16099799712027
12179,160337371,WARRANTS,WARRANT ARREST,Sunday,04/24/2016 12:00:00 AM,21:00,BAYVIEW,"ARREST, BOOKED",0 Block of CAMERON WY,-122.385879189053,37.7202869779119,"(37.7202869779119, -122.385879189053)",16033737163010
12180,160337387,TRESPASS,TRESPASSING,Sunday,04/24/2016 12:00:00 AM,21:14,NORTHERN,"ARREST, BOOKED",200 Block of FELL ST,-122.421994722821,37.7761065450067,"(37.7761065450067, -122.421994722821)",16033738727195
12181,160337462,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,04/24/2016 12:00:00 AM,22:26,NORTHERN,NONE,SUTTER ST / VANNESS AV,-122.421762501792,37.7875490095115,"(37.7875490095115, -122.421762501792)",16033746264020
12182,160337478,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,04/24/2016 12:00:00 AM,22:45,SOUTHERN,"ARREST, BOOKED",MASON ST / TURK ST,-122.408953598279,37.783287873572,"(37.783287873572, -122.408953598279)",16033747865016
12183,160337490,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Monday,04/25/2016 12:00:00 AM,22:24,TARAVAL,NONE,700 Block of HOLLOWAY AV,-122.460743393033,37.7218878673726,"(37.7218878673726, -122.460743393033)",16033749068020
12184,160997997,NON-CRIMINAL,SEARCH WARRANT SERVICE,Thursday,12/08/2016 12:00:00 AM,23:50,INGLESIDE,"ARREST, BOOKED",5100 Block of MISSION ST,-122.441352016549,37.716127093001,"(37.716127093001, -122.441352016549)",16099799775025
12185,160998008,ASSAULT,FALSE IMPRISONMENT,Thursday,12/08/2016 12:00:00 AM,23:42,NORTHERN,"ARREST, BOOKED",800 Block of OFARRELL ST,-122.418729600557,37.785007503993,"(37.785007503993, -122.418729600557)",16099800804170
12186,160998008,ASSAULT,INFLICT INJURY ON COHABITEE,Thursday,12/08/2016 12:00:00 AM,23:42,NORTHERN,"ARREST, BOOKED",800 Block of OFARRELL ST,-122.418729600557,37.785007503993,"(37.785007503993, -122.418729600557)",16099800815040
12187,160998008,OTHER OFFENSES,INJURY TO TELEGRAPH/TELEPHONE LINES,Thursday,12/08/2016 12:00:00 AM,23:42,NORTHERN,"ARREST, BOOKED",800 Block of OFARRELL ST,-122.418729600557,37.785007503993,"(37.785007503993, -122.418729600557)",16099800826120
12188,160998014,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,12/08/2016 12:00:00 AM,23:40,CENTRAL,"ARREST, BOOKED",SANSOME ST / CHESTNUT ST,-122.403532080065,37.8049688863959,"(37.8049688863959, -122.403532080065)",16099801428160
12189,160168314,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Tuesday,02/16/2016 12:00:00 AM,12:36,MISSION,"ARREST, BOOKED",400 Block of CAPP ST,-122.418108925859,37.7594801325769,"(37.7594801325769, -122.418108925859)",16016831404013
12190,160168320,NON-CRIMINAL,FOUND PROPERTY,Friday,02/26/2016 12:00:00 AM,09:00,INGLESIDE,NONE,100 Block of JUDSON AV,-122.445437539311,37.7282264833738,"(37.7282264833738, -122.445437539311)",16016832072000
12191,160168336,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,02/26/2016 12:00:00 AM,12:07,SOUTHERN,"ARREST, BOOKED",500 Block of BEALE ST,-122.389113595272,37.7857281880557,"(37.7857281880557, -122.389113595272)",16016833662050
12192,160168336,WARRANTS,WARRANT ARREST,Friday,02/26/2016 12:00:00 AM,12:07,SOUTHERN,"ARREST, BOOKED",500 Block of BEALE ST,-122.389113595272,37.7857281880557,"(37.7857281880557, -122.389113595272)",16016833663010
12193,160337644,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Sunday,04/24/2016 12:00:00 AM,23:00,NORTHERN,NONE,1600 Block of FRANKLIN ST,-122.42394821873,37.7896822721793,"(37.7896822721793, -122.42394821873)",16033764461030
12194,160337688,SECONDARY CODES,DOMESTIC VIOLENCE,Monday,04/25/2016 12:00:00 AM,00:27,CENTRAL,"ARREST, BOOKED",800 Block of GEARY ST,-122.417273344939,37.7861493947594,"(37.7861493947594, -122.417273344939)",16033768815200
12195,160337688,ASSAULT,THREATS AGAINST LIFE,Monday,04/25/2016 12:00:00 AM,00:27,CENTRAL,"ARREST, BOOKED",800 Block of GEARY ST,-122.417273344939,37.7861493947594,"(37.7861493947594, -122.417273344939)",16033768819057
12196,160337694,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/24/2016 12:00:00 AM,17:55,SOUTHERN,NONE,10TH ST / HARRISON ST,-122.411279189969,37.7715785765043,"(37.7715785765043, -122.411279189969)",16033769406244
12197,160168411,NON-CRIMINAL,CASE CLOSURE,Tuesday,02/23/2016 12:00:00 AM,19:21,PARK,NONE,0 Block of GREENVIEW CT,-122.451704173383,37.7531662795324,"(37.7531662795324, -122.451704173383)",16016841175030
12198,160168433,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,02/26/2016 12:00:00 AM,13:20,TENDERLOIN,"ARREST, BOOKED",LEAVENWORTH ST / TURK ST,-122.414056291891,37.7827931071006,"(37.7827931071006, -122.414056291891)",16016843365016
12199,160272329,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/02/2016 12:00:00 AM,16:15,SOUTHERN,NONE,TOWNSEND ST / COLINPKELLYJR ST,-122.389757937468,37.7812210505009,"(37.7812210505009, -122.389757937468)",16027232906244
12200,160272335,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,04/02/2016 12:00:00 AM,02:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",16027233528160
12201,160337791,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Monday,04/25/2016 12:00:00 AM,01:00,CENTRAL,NONE,2800 Block of LEAVENWORTH ST,-122.418930302924,37.8073502516323,"(37.8073502516323, -122.418930302924)",16033779105071
12202,160337832,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,04/25/2016 12:00:00 AM,02:50,RICHMOND,"ARREST, BOOKED",2800 Block of TURK ST,-122.451998028803,37.7780501202623,"(37.7780501202623, -122.451998028803)",16033783262050
12203,160337848,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,04/25/2016 12:00:00 AM,02:56,PARK,"ARREST, BOOKED",TWINPEAKS BL / CLARENDON AV,-122.448535158006,37.7590441684962,"(37.7590441684962, -122.448535158006)",16033784865010
12204,160337848,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,04/25/2016 12:00:00 AM,02:56,PARK,"ARREST, BOOKED",TWINPEAKS BL / CLARENDON AV,-122.448535158006,37.7590441684962,"(37.7590441684962, -122.448535158006)",16033784865016
12205,160333244,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,04/22/2016 12:00:00 AM,20:00,NORTHERN,NONE,400 Block of HAYES ST,-122.423749669429,37.776729432919,"(37.776729432919, -122.423749669429)",16033324406373
12206,160333244,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,04/22/2016 12:00:00 AM,20:00,NORTHERN,NONE,400 Block of HAYES ST,-122.423749669429,37.776729432919,"(37.776729432919, -122.423749669429)",16033324409320
12207,160337876,WEAPON LAWS,DISCHARGE FIREARM AT AN INHABITED DWELLING,Monday,04/25/2016 12:00:00 AM,04:10,TENDERLOIN,NONE,300 Block of ELLIS ST,-122.411987643595,37.7850226622786,"(37.7850226622786, -122.411987643595)",16033787612026
12208,160337898,ASSAULT,THREATS AGAINST LIFE,Monday,04/25/2016 12:00:00 AM,06:05,MISSION,"ARREST, BOOKED",2800 Block of CESAR CHAVEZ ST,-122.406548471122,37.7487265521144,"(37.7487265521144, -122.406548471122)",16033789819057
12209,160337898,OTHER OFFENSES,RESISTING ARREST,Monday,04/25/2016 12:00:00 AM,06:05,MISSION,"ARREST, BOOKED",2800 Block of CESAR CHAVEZ ST,-122.406548471122,37.7487265521144,"(37.7487265521144, -122.406548471122)",16033789827170
12210,160337917,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/24/2016 12:00:00 AM,14:00,TARAVAL,NONE,WAWONA ST / 42ND AV,-122.478497499558,37.7373109616566,"(37.7373109616566, -122.478497499558)",16033791706244
12211,160337917,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,04/24/2016 12:00:00 AM,14:00,TARAVAL,NONE,WAWONA ST / 42ND AV,-122.478497499558,37.7373109616566,"(37.7373109616566, -122.478497499558)",16033791706304
12212,160337923,NON-CRIMINAL,FOUND PROPERTY,Saturday,04/23/2016 12:00:00 AM,01:00,INGLESIDE,NONE,GENEVA AV / MISSION ST,-122.441018108888,37.7164586830811,"(37.7164586830811, -122.441018108888)",16033792372000
12213,160168740,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,02/25/2016 12:00:00 AM,20:00,PARK,NONE,2500 Block of GEARY BL,-122.445217147539,37.7827388378288,"(37.7827388378288, -122.445217147539)",16016874007021
12214,160168756,ROBBERY,"ROBBERY, BODILY FORCE",Friday,02/26/2016 12:00:00 AM,15:20,SOUTHERN,"ARREST, BOOKED",1300 Block of STEVENSON ST,-122.42173251154,37.7707590888754,"(37.7707590888754, -122.42173251154)",16016875603074
12215,160168756,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,02/26/2016 12:00:00 AM,15:20,SOUTHERN,"ARREST, BOOKED",1300 Block of STEVENSON ST,-122.42173251154,37.7707590888754,"(37.7707590888754, -122.42173251154)",16016875662050
